name,type,value,date
condi,M3,0.3,NEST2015全国电子竞技大赛
dade,M3,0.4,NEST2015全国电子竞技大赛
pentaq,M3,1.3,NEST2015全国电子竞技大赛
BBM,M3,0.5,NEST2015全国电子竞技大赛
Dandy,VG,3.6,NEST2015全国电子竞技大赛
Vasilii,VG,2.6,NEST2015全国电子竞技大赛
Loong,VG,2.1,NEST2015全国电子竞技大赛
Endless,VG,2.6,NEST2015全国电子竞技大赛
Mata,VG,3.2,NEST2015全国电子竞技大赛
HeTong,UP,1.5,NEST2015全国电子竞技大赛
Xuanxuanpi,UP,1.9,NEST2015全国电子竞技大赛
Peng,UP,2.1,NEST2015全国电子竞技大赛
World6,UP,1.4,NEST2015全国电子竞技大赛
Eimy,UP,1.6,NEST2015全国电子竞技大赛
conan,WE,7.4,NEST2015全国电子竞技大赛
Aluka,WE,3.6,NEST2015全国电子竞技大赛
xiye,WE,5.8,NEST2015全国电子竞技大赛
Mystic,WE,10.4,NEST2015全国电子竞技大赛
Wushuang,WE,5.3,NEST2015全国电子竞技大赛
AMUSE,Oz RPG,3.2,2015 LJL 日本联赛总决赛
Shaft,Oz RPG,0.8,2015 LJL 日本联赛总决赛
tei,Oz RPG,2.5,2015 LJL 日本联赛总决赛
D0ad,Oz RPG,2.3,2015 LJL 日本联赛总决赛
Meron,Oz RPG,2.9,2015 LJL 日本联赛总决赛
Dara,Oz RPG,1.8,2015 LJL 日本联赛总决赛
Astarore,DFM,4.7,2015 LJL 日本联赛总决赛
Rokenia,DFM,5.8,2015 LJL 日本联赛总决赛
Ceros,DFM,5.3,2015 LJL 日本联赛总决赛
Yutapon,DFM,6.4,2015 LJL 日本联赛总决赛
KazuXD,DFM,4.9,2015 LJL 日本联赛总决赛
Faker,SKT,4.2,2015年韩国电竞协会杯
bengi,SKT,4.5,2015年韩国电竞协会杯
Bang,SKT,5.3,2015年韩国电竞协会杯
Wolf,SKT,3.4,2015年韩国电竞协会杯
MaRin,SKT,3.9,2015年韩国电竞协会杯
Scout,SKT,2.0,2015年韩国电竞协会杯
Duke,KDM,2.6,2015年韩国电竞协会杯
TANK,KDM,1.8,2015年韩国电竞协会杯
Peanut,KDM,2.1,2015年韩国电竞协会杯
Pure,KDM,2.3,2015年韩国电竞协会杯
Ohq,KDM,3.9,2015年韩国电竞协会杯
Shy,CJE,1.9,2015年韩国电竞协会杯
Space,CJE,4.0,2015年韩国电竞协会杯
MadLife,CJE,3.2,2015年韩国电竞协会杯
CoCo,CJE,4.0,2015年韩国电竞协会杯
Ambition,CJE,2.0,2015年韩国电竞协会杯
Score,KT,4.1,2015年韩国电竞协会杯
Nagne,KT,4.8,2015年韩国电竞协会杯
Ssumday,KT,2.6,2015年韩国电竞协会杯
Arrow,KT,5.1,2015年韩国电竞协会杯
Fixer,KT,2.5,2015年韩国电竞协会杯
Piccaboo,KT,3.2,2015年韩国电竞协会杯
SONSTAR,IMiracle,3.0,2015年韩国电竞协会杯
TusiN,IMiracle,1.2,2015年韩国电竞协会杯
Ignar,IMiracle,3.0,2015年韩国电竞协会杯
Expession,IMiracle,1.3,2015年韩国电竞协会杯
Frozen,IMiracle,2.4,2015年韩国电竞协会杯
Chei,JAG,3.5,2015年韩国电竞协会杯
Pilot,JAG,6.8,2015年韩国电竞协会杯
Winged,JAG,3.2,2015年韩国电竞协会杯
Kuzan,JAG,7.5,2015年韩国电竞协会杯
SoHwan,JAG,4.4,2015年韩国电竞协会杯
Smeb,HLE,1.7,2015年韩国电竞协会杯
Hojin,HLE,1.3,2015年韩国电竞协会杯
Kuro,HLE,2.3,2015年韩国电竞协会杯
PraY,HLE,2.0,2015年韩国电竞协会杯
Gorilla,HLE,1.7,2015年韩国电竞协会杯
Wisdom,HLE,2.0,2015年韩国电竞协会杯
CuVee,GEN,1.0,2015年韩国电竞协会杯
Eve,GEN,1.0,2015年韩国电竞协会杯
Crown,GEN,1.8,2015年韩国电竞协会杯
Luna,GEN,0.9,2015年韩国电竞协会杯
Fury,GEN,0.5,2015年韩国电竞协会杯
SaSin,SBE,3.9,2015年韩国电竞协会杯
Nuclear,SBE,8.2,2015年韩国电竞协会杯
Secret,SBE,3.8,2015年韩国电竞协会杯
SoaR,SBE,3.5,2015年韩国电竞协会杯
Flawless,SBE,3.1,2015年韩国电竞协会杯
Lira,Anarchy,3.5,2015年韩国电竞协会杯
Mickey,Anarchy,5.1,2015年韩国电竞协会杯
Sangyoon,Anarchy,3.8,2015年韩国电竞协会杯
SnowFlower,Anarchy,4.1,2015年韩国电竞协会杯
,Anarchy,3.5,2015年韩国电竞协会杯
LokeN,BBQ,9.1,2015年韩国电竞协会杯
Crazy,BBQ,4.2,2015年韩国电竞协会杯
Ares,BBQ,4.8,2015年韩国电竞协会杯
Key,BBQ,4.6,2015年韩国电竞协会杯
Athena,BBQ,8.5,2015年韩国电竞协会杯
Mimic,CTU,3.4,2015年韩国电竞协会杯
Dokgo,CTU,4.0,2015年韩国电竞协会杯
Mangchi,CTU,4.4,2015年韩国电竞协会杯
GAP,CTU,5.2,2015年韩国电竞协会杯
Mocha,CTU,3.7,2015年韩国电竞协会杯
Kramer,YB,0.8,2015年韩国电竞协会杯
Beggar,YB,0.4,2015年韩国电竞协会杯
19,YB,1.0,2015年韩国电竞协会杯
NonStop,YB,0.4,2015年韩国电竞协会杯
Hipo,YB,0.2,2015年韩国电竞协会杯
honeyTeng1,Winners,2.8,2015年韩国电竞协会杯
GankZero,Winners,2.4,2015年韩国电竞协会杯
BokGu,Winners,5.0,2015年韩国电竞协会杯
NighT,Winners,4.7,2015年韩国电竞协会杯
Neo,Winners,2.9,2015年韩国电竞协会杯
Cool,OMG,2.7,2015 德玛西亚杯—武汉
xiyang,OMG,2.1,2015 德玛西亚杯—武汉
Luo,OMG,1.3,2015 德玛西亚杯—武汉
Five,OMG,1.8,2015 德玛西亚杯—武汉
Uzi,OMG,2.1,2015 德玛西亚杯—武汉
Juejue,OMG,2.0,2015 德玛西亚杯—武汉
Clearlove,EDG,5.3,2015 德玛西亚杯—武汉
Koro1,EDG,2.7,2015 德玛西亚杯—武汉
Deft,EDG,5.7,2015 德玛西亚杯—武汉
Meiko,EDG,4.3,2015 德玛西亚杯—武汉
BaeMe,EDG,4.7,2015 德玛西亚杯—武汉
Kitties,IG,4.7,2015 德玛西亚杯—武汉
Zz1tai,IG,4.6,2015 德玛西亚杯—武汉
KaKAO,IG,3.7,2015 德玛西亚杯—武汉
Rookie,IG,4.7,2015 德玛西亚杯—武汉
Time,IG,4.0,2015 德玛西亚杯—武汉
Flandre,LNG,3.1,2015 德玛西亚杯—武汉
Ella,LNG,3.6,2015 德玛西亚杯—武汉
KRYST4L,LNG,2.9,2015 德玛西亚杯—武汉
U,LNG,3.9,2015 德玛西亚杯—武汉
Martin,LNG,6.8,2015 德玛西亚杯—武汉
Zzr,LNG,3.0,2015 德玛西亚杯—武汉
Kitties,IG,3.7,WCA 2015 LOL 全球总决赛
Zz1tai,IG,4.0,WCA 2015 LOL 全球总决赛
Zz1tai,IG,6.2,WCA 2015 LOL 全球总决赛
